medicine_id,medicine_name,category,company,dosage_mg,pack_size,manufacturing_cost,import_status,demand_level,expiry_months,prescription_required,price
3955,Histacin,Capsule,Beximco,250,1,59.67,Imported,Low,24,1,264.87
3956,Ceevit,Tablet,NovoNordisk,100,1,10.06,Imported,Medium,29,0,154.98
3957,Paracetamol,Syrup,NovoNordisk,500,10,153.77,Local,High,28,1,337.83
3958,Insulin,Syrup,NovoNordisk,500,5,156.29,Imported,Low,14,0,520.71
3959,Histacin,Syrup,NovoNordisk,500,5,83.52,Imported,Medium,36,0,315.34
3960,Ace,Injection,NovoNordisk,1000,20,110.51,Imported,Low,25,0,309.92
3961,Histacin,Injection,Beximco,50,20,105.54,Local,High,20,0,224.41
3962,Paracetamol,Tablet,Renata,50,20,104.18,Local,High,29,0,241.2
3963,Insulin,Syrup,Square,250,10,118.41,Local,Medium,13,1,202.47
3964,Histacin,Injection,NovoNordisk,250,1,93.3,Local,Low,18,0,144.2
3965,Paracetamol,Syrup,NovoNordisk,250,5,129.73,Imported,Medium,23,1,269.42
3966,Paracetamol,Capsule,Beximco,50,5,154.29,Imported,Medium,22,0,370.19
3967,Histacin,Injection,NovoNordisk,100,5,23.72,Local,Medium,29,0,49.49
3968,Seclo,Tablet,Renata,1000,10,66.02,Imported,Medium,13,1,265.39
3969,Seclo,Capsule,Incepta,100,20,150.93,Local,High,13,1,279.55
3970,Napa,Tablet,Square,500,1,107.49,Local,Low,12,0,186.92
3971,Napa,Capsule,Beximco,1000,10,56.83,Local,Low,10,1,112.81
3972,Histacin,Tablet,Square,250,1,93.16,Local,Low,9,1,180.36
3973,Napa,Syrup,Beximco,1000,10,195.52,Local,Low,14,1,407.66
3974,Ace,Syrup,Square,500,1,197.46,Local,High,16,0,305.44
3975,Napa,Capsule,Beximco,500,20,152.02,Imported,Low,24,1,365.79
3976,Histacin,Capsule,Incepta,1000,20,70.67,Local,High,33,1,211.42
3977,Insulin,Tablet,Beximco,50,1,37.93,Local,Medium,20,0,57.61
3978,Insulin,Tablet,Square,500,10,73.82,Imported,High,24,0,210.07
3979,Paracetamol,Syrup,Beximco,500,5,19.47,Imported,Low,13,1,113.66
3980,Seclo,Capsule,Square,50,1,81.64,Imported,High,14,1,277.41
3981,Seclo,Injection,Square,50,1,191.92,Imported,Medium,35,1,453.48
3982,Histacin,Capsule,Renata,100,1,162.69,Imported,High,20,1,348.93
3983,Histacin,Capsule,Square,1000,1,164.41,Local,Medium,27,0,219.87
3984,Ceevit,Tablet,NovoNordisk,500,20,86.85,Local,Medium,28,1,194.42
3985,Paracetamol,Capsule,Square,100,20,64.35,Imported,Low,12,0,236.78
3986,Napa,Syrup,Beximco,50,20,179.62,Local,High,30,1,354.61
3987,Ceevit,Syrup,Renata,1000,5,184.07,Local,High,7,1,407.98
3988,Paracetamol,Injection,NovoNordisk,50,5,53.73,Local,Medium,8,0,91.28
3989,Seclo,Tablet,Square,250,10,40.85,Imported,Low,34,1,171.16
3990,Histacin,Capsule,Beximco,500,20,27.67,Local,Low,7,1,48.36
3991,Paracetamol,Syrup,NovoNordisk,1000,1,186.29,Imported,High,10,1,598.87
3992,Histacin,Capsule,Square,50,5,76.46,Local,Low,35,1,178.88
3993,Histacin,Syrup,NovoNordisk,1000,5,82.77,Imported,High,23,1,304.97
3994,Histacin,Tablet,NovoNordisk,50,1,100.11,Imported,Medium,11,0,229.83
3995,Histacin,Tablet,Renata,1000,20,94.68,Imported,Low,16,0,299.9
3996,Paracetamol,Tablet,Incepta,1000,20,53.54,Imported,Medium,10,0,168.84
3997,Insulin,Injection,NovoNordisk,50,10,14.86,Imported,High,14,0,164.15
3998,Seclo,Tablet,Square,250,5,95.2,Local,Medium,34,0,142.15
3999,Ace,Capsule,Square,1000,10,188.92,Imported,Low,24,1,543.39
4000,Paracetamol,Syrup,Renata,100,20,181.4,Local,Low,17,1,260.1
4001,Paracetamol,Capsule,Square,500,1,156.88,Local,High,27,0,366.38
4002,Insulin,Syrup,NovoNordisk,500,1,17.89,Imported,Medium,20,0,106.67
4003,Napa,Injection,Incepta,50,5,15.96,Local,Low,28,0,30.21
4004,Ace,Injection,NovoNordisk,50,1,41.94,Local,High,6,0,97.41
4005,Insulin,Injection,NovoNordisk,250,5,25.28,Local,High,7,0,55.9
4006,Napa,Tablet,Square,50,10,142.32,Imported,Low,23,1,431.56
4007,Napa,Capsule,Beximco,50,10,94.13,Local,Low,7,0,216.2
4008,Histacin,Tablet,Beximco,50,1,11.03,Imported,Medium,14,0,139.05
4009,Paracetamol,Syrup,NovoNordisk,250,20,103.65,Imported,High,19,0,347.29
4010,Paracetamol,Tablet,Renata,1000,10,70.66,Imported,Medium,34,1,288.61
4011,Paracetamol,Syrup,Beximco,1000,10,119.38,Local,Low,12,1,260.86
4012,Insulin,Injection,Beximco,1000,5,114.66,Local,Medium,21,0,151.91
4013,Seclo,Tablet,Square,500,5,138.46,Local,Medium,19,0,271.95
4014,Ceevit,Capsule,Incepta,50,20,10.65,Imported,Medium,16,1,157.16
4015,Napa,Syrup,Incepta,1000,10,38.17,Imported,High,22,1,171.73
4016,Ceevit,Capsule,Incepta,250,5,42.26,Local,Low,35,1,101.32
4017,Seclo,Capsule,Incepta,1000,20,152.66,Local,Medium,35,0,376.55
4018,Insulin,Tablet,Renata,50,5,78.3,Imported,Medium,19,1,221.31
4019,Ceevit,Capsule,Square,100,5,68.28,Imported,Medium,20,1,275.32
4020,Ace,Injection,NovoNordisk,50,1,41.79,Local,Medium,8,0,85.92
4021,Paracetamol,Tablet,Incepta,500,20,94.43,Local,High,19,0,207.13
4022,Ceevit,Syrup,Beximco,250,1,74.21,Local,Low,33,1,174.49
4023,Ace,Tablet,Renata,500,5,169.42,Imported,High,32,0,517.87
4024,Ace,Capsule,Renata,100,1,143.88,Imported,Medium,28,1,420.41
4025,Seclo,Tablet,Square,500,5,150.83,Imported,Medium,11,0,369.12
4026,Paracetamol,Capsule,Incepta,500,20,104.21,Local,Medium,16,1,138.07
4027,Napa,Syrup,Incepta,500,20,87.5,Local,Medium,24,0,218.22
4028,Histacin,Injection,NovoNordisk,1000,20,123.97,Local,Low,18,1,307.69
4029,Seclo,Injection,Renata,50,5,110.84,Local,High,11,1,242.46
4030,Insulin,Tablet,NovoNordisk,1000,10,185.67,Imported,Medium,9,0,465.22
4031,Napa,Syrup,Renata,50,10,113.22,Local,High,29,1,255.73
4032,Paracetamol,Capsule,Square,50,20,107.92,Local,Medium,17,0,209.16
4033,Histacin,Syrup,Incepta,500,10,145.08,Imported,Medium,17,1,321.28
4034,Napa,Injection,NovoNordisk,250,5,158.3,Imported,Low,28,0,340.96
4035,Paracetamol,Injection,Incepta,250,10,68.04,Imported,High,6,0,231.07
4036,Paracetamol,Injection,Renata,50,5,159.91,Local,Low,7,1,256.24
4037,Ceevit,Syrup,NovoNordisk,50,5,17.95,Imported,High,16,0,175.24
4038,Insulin,Injection,Renata,100,20,194.45,Imported,Low,13,0,390.89
4039,Ceevit,Syrup,Renata,250,20,77.59,Local,Low,35,1,121.61
4040,Histacin,Syrup,Square,250,1,122.12,Local,Medium,23,0,189.87
4041,Seclo,Injection,Incepta,50,10,76.77,Imported,High,8,0,348.75
4042,Histacin,Tablet,Square,1000,20,139.79,Imported,High,16,0,439.98
4043,Seclo,Capsule,Square,500,10,31.96,Imported,Medium,19,0,150.73
4044,Insulin,Capsule,NovoNordisk,1000,5,165.95,Imported,High,19,1,501.25
4045,Histacin,Injection,Renata,1000,20,143.43,Imported,High,18,1,478.94
4046,Seclo,Injection,Beximco,500,20,128.77,Local,Medium,19,1,278.75
4047,Histacin,Syrup,NovoNordisk,1000,5,49.7,Imported,High,16,1,217.38
4048,Insulin,Capsule,Square,500,10,51.77,Imported,High,31,0,205.78
4049,Paracetamol,Syrup,Incepta,50,5,12.78,Imported,High,23,1,150.8
4050,Seclo,Capsule,Square,100,1,20.27,Local,Low,14,0,37.62
4051,Seclo,Injection,Square,500,1,150.53,Imported,Low,31,0,319.84
4052,Seclo,Injection,Incepta,1000,5,183.05,Imported,Low,24,1,457.94
4053,Ace,Syrup,Square,50,20,198.51,Imported,High,29,1,391.71
4054,Insulin,Syrup,NovoNordisk,100,10,73.33,Local,High,26,0,174.46
4055,Ace,Tablet,Beximco,50,10,55.14,Imported,Low,34,1,234.8
4056,Histacin,Injection,NovoNordisk,100,10,137.79,Imported,Low,18,1,315.45
4057,Napa,Tablet,Square,100,20,144.22,Local,High,17,1,345.98
4058,Histacin,Tablet,Square,50,1,169.75,Local,Medium,8,1,382.52
4059,Ace,Injection,Incepta,1000,1,52.08,Local,Medium,21,0,120.63
4060,Seclo,Syrup,Beximco,100,10,170.81,Local,High,20,0,457.27
4061,Ace,Syrup,Square,500,10,177.15,Local,High,8,1,427.81
4062,Insulin,Syrup,Incepta,1000,5,160.9,Local,Medium,12,0,338.52
4063,Seclo,Capsule,NovoNordisk,1000,20,90.67,Local,Low,28,0,176.14
4064,Paracetamol,Syrup,Square,500,1,134.5,Local,High,11,1,318.99
4065,Paracetamol,Capsule,Square,50,20,181.56,Local,Medium,25,0,410.01
4066,Napa,Tablet,Incepta,50,5,160.03,Imported,Medium,23,1,443.83
4067,Seclo,Injection,Incepta,1000,5,73.8,Local,High,20,0,155.22
4068,Seclo,Capsule,NovoNordisk,1000,10,26.27,Imported,Medium,12,1,105.52
4069,Ceevit,Tablet,Square,250,10,62.4,Imported,Low,6,0,233.06
4070,Ceevit,Injection,Renata,100,20,73.24,Local,Medium,26,0,127.15
4071,Napa,Capsule,Renata,250,20,21.71,Imported,Medium,27,1,165.33
4072,Seclo,Syrup,Incepta,100,10,171.95,Imported,Medium,15,1,427.78
4073,Histacin,Injection,Renata,1000,10,136.73,Imported,Medium,20,0,387.89
4074,Insulin,Injection,Square,250,10,26.81,Local,Medium,28,1,57.68
4075,Ceevit,Injection,NovoNordisk,1000,10,169.31,Local,Low,31,1,242.31
4076,Histacin,Syrup,Square,500,5,54.09,Imported,Medium,30,0,242.1
4077,Seclo,Capsule,Beximco,250,5,73.39,Local,High,6,1,177.39
4078,Seclo,Injection,Renata,1000,5,172.86,Imported,High,36,0,522.32
4079,Ceevit,Injection,Square,50,1,20.48,Imported,Medium,27,0,160.04
4080,Paracetamol,Capsule,Square,250,5,123.48,Local,Low,22,0,239.21
4081,Paracetamol,Tablet,Incepta,100,20,137.1,Imported,Medium,15,0,415.5
4082,Ceevit,Syrup,Beximco,500,20,176.5,Imported,Low,24,1,374.13
4083,Ceevit,Injection,NovoNordisk,1000,5,24.57,Imported,Medium,28,0,183.79
4084,Ceevit,Syrup,Square,50,10,89.73,Imported,Low,30,1,215.94
4085,Insulin,Syrup,Renata,100,1,61.61,Local,Low,15,1,103.11
4086,Seclo,Tablet,Incepta,100,5,43.05,Imported,Low,9,0,130.51
4087,Napa,Syrup,Square,250,1,191.72,Local,High,19,1,514.04
4088,Ace,Tablet,Incepta,250,10,89.63,Local,Low,36,1,195.12
4089,Insulin,Injection,NovoNordisk,250,1,80.75,Imported,High,9,1,293.33
4090,Histacin,Tablet,Renata,500,20,40.74,Imported,Medium,25,1,151.59
4091,Ace,Tablet,Beximco,1000,20,169.05,Imported,Low,29,1,459.65
4092,Napa,Syrup,Incepta,100,10,16.17,Imported,High,19,0,145.44
4093,Napa,Tablet,Renata,50,10,157.49,Imported,Medium,34,0,329.17
4094,Ceevit,Syrup,NovoNordisk,50,1,41.29,Local,Medium,15,0,99.52
4095,Napa,Tablet,Incepta,500,1,36.34,Local,High,6,0,100.63
4096,Napa,Injection,NovoNordisk,1000,1,65.63,Local,Medium,18,0,111.52
4097,Ceevit,Capsule,NovoNordisk,500,5,96.06,Local,Medium,7,0,193.38
4098,Histacin,Syrup,Square,250,10,174.62,Imported,High,7,0,392.9
4099,Napa,Injection,Renata,250,10,85.0,Local,Medium,23,1,132.29
4100,Insulin,Capsule,Square,100,5,115.59,Local,High,34,0,249.55
4101,Ceevit,Capsule,Renata,500,10,188.73,Local,Medium,8,1,258.22
4102,Seclo,Tablet,Incepta,500,5,84.47,Local,Medium,12,0,158.2
4103,Napa,Tablet,Incepta,1000,20,44.92,Imported,High,17,1,206.64
4104,Ceevit,Injection,NovoNordisk,1000,1,106.68,Imported,High,29,0,410.65
4105,Ace,Syrup,Square,50,20,160.28,Local,Low,9,0,281.91
4106,Insulin,Injection,NovoNordisk,500,5,95.34,Local,Medium,6,1,209.11
4107,Ceevit,Capsule,Incepta,50,5,141.51,Imported,Low,20,0,439.29
4108,Seclo,Tablet,NovoNordisk,250,1,71.75,Imported,Low,17,1,269.37
4109,Seclo,Capsule,Incepta,1000,5,81.75,Local,Medium,35,1,195.59
4110,Ceevit,Syrup,Incepta,250,20,96.08,Local,Medium,11,0,215.62
4111,Seclo,Injection,Incepta,250,20,113.58,Imported,Low,9,1,308.11
4112,Paracetamol,Tablet,Incepta,100,10,147.66,Imported,Medium,24,0,493.01
4113,Napa,Capsule,Renata,100,5,185.79,Local,Medium,20,0,364.86
4114,Histacin,Injection,NovoNordisk,500,5,48.92,Imported,High,7,1,246.52
4115,Seclo,Injection,Incepta,250,10,129.64,Imported,Low,13,0,316.17
4116,Histacin,Tablet,Beximco,50,20,115.01,Local,Medium,30,0,231.67
4117,Insulin,Syrup,Renata,50,1,80.59,Local,High,36,0,161.3
4118,Insulin,Tablet,Renata,1000,10,180.09,Imported,Medium,30,1,446.15
4119,Ceevit,Tablet,Square,250,1,145.75,Local,Medium,20,0,221.36
4120,Insulin,Injection,NovoNordisk,50,10,73.13,Imported,High,13,0,278.79
4121,Napa,Injection,Incepta,100,20,65.13,Imported,High,36,1,256.84
4122,Seclo,Syrup,Square,1000,20,168.76,Local,High,13,0,269.57
4123,Paracetamol,Capsule,NovoNordisk,250,1,177.7,Imported,High,7,0,391.33
4124,Insulin,Syrup,Square,250,1,65.28,Imported,Medium,25,1,225.61
4125,Napa,Tablet,Renata,50,5,31.47,Local,Low,12,1,54.75
4126,Napa,Injection,Renata,50,5,85.99,Imported,High,27,0,258.88
4127,Insulin,Injection,Square,1000,20,172.74,Local,Low,10,1,412.05
4128,Ceevit,Syrup,NovoNordisk,250,10,104.1,Imported,Medium,27,0,303.47
4129,Seclo,Tablet,NovoNordisk,100,20,111.55,Imported,High,9,0,420.93
4130,Seclo,Injection,NovoNordisk,250,20,111.24,Local,Medium,18,1,167.49
4131,Histacin,Injection,Square,250,1,112.01,Local,Medium,10,0,190.4
4132,Histacin,Tablet,Beximco,250,5,53.04,Local,Low,18,1,112.98
4133,Ceevit,Syrup,NovoNordisk,500,20,150.24,Local,Low,22,1,336.03
4134,Ace,Tablet,Incepta,100,1,160.26,Local,Medium,7,0,382.77
4135,Ace,Capsule,Beximco,1000,10,116.66,Local,High,16,0,212.44
4136,Insulin,Injection,Renata,500,1,77.25,Imported,Low,27,1,308.63
4137,Seclo,Syrup,NovoNordisk,500,5,16.92,Imported,Low,18,0,110.49
4138,Ceevit,Syrup,Incepta,500,5,144.47,Imported,Low,7,0,264.55
4139,Ace,Tablet,Incepta,500,5,155.99,Local,Medium,36,0,370.79
4140,Ceevit,Injection,Incepta,100,1,50.63,Local,Low,16,0,96.56
4141,Insulin,Syrup,Beximco,250,1,30.62,Local,High,12,0,117.75
4142,Histacin,Injection,Beximco,1000,5,164.84,Local,Low,11,0,308.15
4143,Paracetamol,Tablet,Renata,1000,1,140.48,Local,Low,31,1,329.27
4144,Histacin,Injection,NovoNordisk,1000,5,42.33,Local,Medium,6,1,65.79
4145,Paracetamol,Syrup,Incepta,500,5,24.73,Local,High,35,1,66.45
4146,Napa,Capsule,Beximco,1000,5,117.49,Local,Low,31,0,226.99
4147,Paracetamol,Tablet,NovoNordisk,1000,20,19.32,Imported,Low,36,0,157.62
4148,Seclo,Capsule,Incepta,50,5,60.94,Imported,Low,19,0,187.71
4149,Seclo,Capsule,Square,500,10,118.88,Imported,Medium,9,1,293.41
4150,Ace,Tablet,Renata,500,10,72.65,Imported,Low,32,0,259.89
4151,Paracetamol,Injection,Renata,250,20,39.84,Local,Low,28,0,56.42
4152,Napa,Capsule,Beximco,250,1,129.98,Local,Medium,23,0,231.15
4153,Paracetamol,Injection,Beximco,500,1,31.92,Imported,Medium,29,0,154.99
4154,Histacin,Capsule,Incepta,250,1,59.48,Local,Low,34,0,114.24
4155,Paracetamol,Injection,Renata,50,5,113.41,Local,Low,23,1,226.18
4156,Histacin,Tablet,Incepta,1000,10,139.26,Local,Low,18,0,214.59
4157,Ace,Tablet,Beximco,250,10,28.52,Local,Low,31,1,65.76
4158,Ceevit,Syrup,Square,50,20,138.85,Imported,Low,14,0,296.25
4159,Ace,Injection,Square,100,1,131.25,Local,High,8,0,227.91
4160,Ceevit,Capsule,Renata,100,20,107.25,Imported,Medium,11,0,273.43
4161,Napa,Capsule,Square,50,20,28.18,Imported,High,31,0,146.88
4162,Seclo,Capsule,Renata,100,1,115.17,Imported,High,17,1,402.97
4163,Ceevit,Syrup,Incepta,100,20,33.21,Local,Low,9,1,76.89
4164,Napa,Capsule,NovoNordisk,250,5,153.02,Local,Low,32,0,379.95
4165,Napa,Capsule,Incepta,500,10,106.02,Imported,Low,14,0,209.89
4166,Histacin,Injection,Renata,50,10,196.6,Imported,Medium,9,0,628.29
4167,Insulin,Syrup,Square,50,10,152.71,Local,Low,9,0,265.51
4168,Insulin,Tablet,NovoNordisk,1000,10,168.55,Imported,Low,6,0,498.67
4169,Paracetamol,Syrup,Incepta,50,20,21.52,Local,Low,34,0,30.61
4170,Paracetamol,Syrup,Beximco,100,20,48.09,Imported,Low,36,1,204.31
4171,Seclo,Capsule,NovoNordisk,250,20,65.73,Imported,Low,11,1,207.33
4172,Ceevit,Tablet,NovoNordisk,250,20,168.89,Local,Low,22,1,264.52
4173,Ceevit,Syrup,Square,1000,10,72.09,Local,Low,30,0,93.85
4174,Paracetamol,Injection,Renata,500,5,69.04,Local,Medium,19,1,123.44
4175,Seclo,Injection,Square,1000,20,116.71,Local,Medium,6,1,201.97
4176,Ace,Syrup,Beximco,50,10,109.88,Imported,Medium,10,1,383.87
4177,Ceevit,Capsule,NovoNordisk,100,20,52.51,Local,High,10,1,169.78
4178,Seclo,Capsule,NovoNordisk,500,20,82.54,Local,Medium,19,0,188.83
4179,Paracetamol,Tablet,Incepta,500,5,41.72,Imported,Low,6,0,185.22
4180,Napa,Syrup,Renata,50,1,47.63,Local,High,27,0,116.66
4181,Seclo,Syrup,NovoNordisk,50,20,33.03,Local,Low,29,1,75.91
4182,Ace,Capsule,Incepta,500,10,165.46,Local,Medium,16,0,329.61
4183,Napa,Tablet,Beximco,250,5,122.38,Imported,Low,32,0,370.24
4184,Insulin,Syrup,Square,100,1,61.62,Imported,High,30,1,289.19
4185,Seclo,Capsule,NovoNordisk,250,10,192.03,Local,Low,28,1,332.53
4186,Histacin,Injection,Square,500,10,188.76,Imported,Low,31,0,509.26
4187,Ace,Capsule,Incepta,500,20,158.27,Imported,Low,6,1,327.51
4188,Napa,Injection,NovoNordisk,100,5,140.07,Imported,Low,32,1,344.01
4189,Insulin,Tablet,NovoNordisk,50,5,37.42,Imported,Low,27,0,198.3
4190,Ace,Injection,Beximco,50,5,178.44,Imported,Medium,17,0,524.62
4191,Napa,Tablet,NovoNordisk,250,20,119.68,Local,Medium,18,0,194.27
4192,Insulin,Capsule,Beximco,100,10,76.07,Local,Medium,11,1,182.69
4193,Ace,Syrup,Incepta,500,20,154.8,Imported,High,35,1,395.16
4194,Paracetamol,Injection,NovoNordisk,1000,1,151.59,Imported,High,36,1,481.28
4195,Ace,Capsule,Incepta,100,20,37.2,Local,Low,23,1,63.26
4196,Histacin,Capsule,NovoNordisk,50,20,92.65,Imported,Medium,15,1,286.44
4197,Ceevit,Injection,Square,50,20,153.9,Imported,Medium,23,1,255.19
4198,Ceevit,Syrup,Incepta,250,1,195.08,Local,High,17,1,290.91
4199,Napa,Tablet,Beximco,50,10,121.48,Local,High,9,1,223.59
4200,Paracetamol,Syrup,Incepta,1000,1,25.43,Imported,Medium,20,0,164.99
4201,Ceevit,Syrup,NovoNordisk,500,5,178.07,Local,High,9,0,365.6
4202,Insulin,Capsule,NovoNordisk,500,20,65.84,Local,Low,27,1,150.93
4203,Seclo,Injection,Square,500,20,74.97,Imported,Low,18,0,198.26
4204,Ace,Injection,Renata,250,10,30.41,Local,Low,13,1,61.54
4205,Histacin,Syrup,Renata,100,10,20.15,Imported,Medium,20,0,176.96
4206,Paracetamol,Tablet,Renata,100,20,13.81,Imported,Medium,35,1,166.82
4207,Napa,Syrup,NovoNordisk,1000,10,29.48,Local,Low,25,1,72.47
4208,Seclo,Injection,NovoNordisk,500,10,25.07,Local,High,22,0,66.91
4209,Histacin,Tablet,Incepta,500,5,14.74,Imported,High,35,1,210.79
4210,Seclo,Tablet,Beximco,500,10,13.5,Local,Low,28,1,29.86
4211,Insulin,Capsule,NovoNordisk,1000,5,79.95,Imported,High,25,0,311.86
4212,Ace,Injection,Beximco,100,20,146.11,Local,Low,11,1,190.5
4213,Napa,Tablet,Beximco,250,20,22.9,Local,Medium,7,1,48.72
4214,Insulin,Capsule,Beximco,250,5,44.1,Imported,Medium,26,1,180.11
4215,Histacin,Injection,Square,500,20,163.2,Imported,Medium,34,0,350.03
4216,Seclo,Capsule,Incepta,50,5,169.74,Local,High,26,1,331.32
4217,Insulin,Tablet,Incepta,100,1,43.07,Local,Medium,17,1,81.8
4218,Ace,Syrup,Beximco,500,1,22.66,Imported,Medium,17,0,123.07
4219,Seclo,Capsule,NovoNordisk,500,5,117.81,Local,Low,6,0,244.29
4220,Napa,Capsule,Incepta,50,1,51.85,Imported,Medium,14,0,206.25
4221,Paracetamol,Capsule,Square,50,5,101.35,Imported,Medium,12,1,295.64
4222,Insulin,Capsule,Incepta,250,5,83.55,Imported,Medium,6,0,289.98
4223,Ace,Capsule,Beximco,250,10,29.08,Local,Low,22,1,51.47
4224,Paracetamol,Capsule,NovoNordisk,500,10,112.93,Local,Medium,28,1,176.31
4225,Seclo,Syrup,Beximco,50,5,189.15,Local,Medium,20,1,436.64
4226,Histacin,Syrup,Square,100,1,134.35,Imported,Medium,13,0,439.18
4227,Ceevit,Injection,Square,1000,20,197.75,Imported,High,17,1,588.38
4228,Histacin,Tablet,Renata,1000,20,47.55,Local,Medium,19,1,89.45
4229,Paracetamol,Syrup,Incepta,1000,20,144.37,Local,Medium,6,0,294.73
4230,Seclo,Capsule,Incepta,50,10,27.28,Imported,High,13,0,193.46
4231,Insulin,Syrup,NovoNordisk,50,10,25.64,Local,Medium,36,1,36.39
4232,Seclo,Capsule,NovoNordisk,1000,5,153.36,Imported,Low,15,0,370.44
4233,Paracetamol,Capsule,Beximco,1000,5,175.4,Local,Low,18,1,283.11
4234,Insulin,Capsule,Beximco,250,20,101.69,Local,Low,19,0,178.28
4235,Seclo,Injection,Renata,500,10,149.14,Local,High,32,0,340.18
4236,Paracetamol,Injection,Incepta,50,10,84.07,Imported,Medium,10,0,206.88
4237,Seclo,Syrup,Incepta,50,10,102.53,Local,Medium,10,0,231.17
4238,Napa,Injection,Beximco,50,10,187.25,Imported,Medium,30,1,470.89
4239,Napa,Syrup,Square,50,20,109.86,Local,Medium,8,1,167.32
4240,Ace,Capsule,Renata,1000,10,53.74,Imported,Low,34,1,194.84
4241,Ceevit,Tablet,Incepta,50,1,176.9,Imported,High,25,0,616.15
4242,Ace,Syrup,NovoNordisk,1000,10,190.94,Imported,High,10,1,516.59
4243,Napa,Capsule,NovoNordisk,50,1,42.72,Local,High,10,0,126.95
4244,Insulin,Injection,Incepta,250,20,137.72,Imported,Low,28,1,446.52
4245,Insulin,Capsule,Incepta,50,10,189.38,Local,Low,24,1,265.93
4246,Seclo,Capsule,Incepta,250,10,133.41,Imported,Low,29,1,350.95
4247,Napa,Capsule,Renata,250,5,79.4,Imported,High,19,1,311.71
4248,Napa,Tablet,Beximco,500,1,23.92,Imported,Low,30,0,180.64
4249,Ace,Capsule,Incepta,100,20,44.52,Imported,Low,11,1,181.26
4250,Ceevit,Capsule,Renata,500,20,183.3,Imported,Medium,11,1,435.23
4251,Ace,Tablet,Incepta,250,5,152.24,Imported,Medium,30,1,421.2
4252,Napa,Capsule,Renata,1000,20,193.5,Local,Medium,20,1,462.49
4253,Napa,Tablet,NovoNordisk,250,1,99.32,Imported,Medium,21,1,249.79
4254,Ace,Injection,Beximco,50,20,61.34,Imported,Medium,34,0,158.28
4255,Napa,Injection,NovoNordisk,1000,1,156.75,Local,High,19,1,269.3
4256,Ceevit,Tablet,NovoNordisk,1000,5,128.62,Local,High,34,0,349.75
4257,Paracetamol,Injection,Square,100,10,179.59,Imported,High,17,0,499.09
4258,Histacin,Tablet,Beximco,50,1,193.74,Local,High,30,0,294.81
4259,Paracetamol,Syrup,Square,50,10,81.85,Imported,Low,12,0,212.98
4260,Histacin,Syrup,Beximco,250,5,54.42,Imported,High,14,0,232.14
4261,Insulin,Syrup,Beximco,500,20,182.17,Imported,Medium,18,0,589.03
4262,Ceevit,Injection,Square,50,10,144.06,Local,Low,16,0,250.21
4263,Paracetamol,Tablet,Incepta,100,5,172.77,Local,High,8,1,325.07
4264,Seclo,Syrup,NovoNordisk,250,20,20.67,Imported,Medium,35,1,164.3
4265,Insulin,Injection,Incepta,50,10,156.13,Imported,Low,23,1,290.63
4266,Paracetamol,Syrup,Renata,1000,10,129.79,Local,High,6,0,256.4
4267,Histacin,Injection,Beximco,1000,10,35.82,Imported,High,7,1,169.38
4268,Ace,Capsule,Square,500,1,127.08,Local,High,32,0,236.09
4269,Napa,Syrup,NovoNordisk,1000,5,96.55,Imported,High,10,0,272.36
4270,Napa,Syrup,NovoNordisk,1000,10,99.4,Local,Medium,35,1,186.17
4271,Seclo,Tablet,Renata,500,1,41.55,Imported,Medium,29,0,230.64
4272,Insulin,Capsule,NovoNordisk,100,5,155.49,Local,Medium,17,0,370.08
4273,Histacin,Injection,Renata,250,10,150.27,Local,Low,18,0,361.97
4274,Ace,Injection,NovoNordisk,500,10,14.32,Local,High,33,0,59.65
4275,Insulin,Capsule,Incepta,500,10,74.35,Local,High,19,1,208.48
4276,Seclo,Injection,NovoNordisk,500,5,32.36,Local,High,13,1,69.86
4277,Histacin,Syrup,Beximco,500,5,180.17,Imported,Low,22,1,480.09
4278,Paracetamol,Capsule,Renata,100,10,79.71,Local,Low,36,0,116.77
4279,Napa,Syrup,Square,1000,10,126.45,Local,High,14,1,273.51
4280,Paracetamol,Syrup,Beximco,100,10,186.64,Imported,High,19,0,508.42
4281,Napa,Syrup,Renata,1000,10,156.79,Local,High,32,1,301.02
4282,Histacin,Injection,Square,100,10,197.65,Imported,Medium,30,1,343.4
4283,Seclo,Syrup,Incepta,1000,20,154.45,Local,Medium,31,1,256.82
4284,Paracetamol,Syrup,Renata,500,10,63.68,Local,Medium,10,1,139.56
4285,Histacin,Tablet,NovoNordisk,250,1,99.85,Imported,High,15,1,290.01
4286,Seclo,Capsule,Incepta,50,10,108.99,Imported,Medium,16,0,316.78
4287,Paracetamol,Capsule,Square,500,20,137.93,Imported,Medium,30,0,413.01
4288,Seclo,Tablet,Renata,1000,5,118.68,Local,Medium,11,0,230.97
4289,Ceevit,Syrup,Square,50,20,82.99,Local,Low,19,0,128.55
4290,Napa,Capsule,NovoNordisk,500,20,124.77,Imported,Low,22,1,374.96
4291,Napa,Tablet,Beximco,50,1,168.34,Imported,Medium,16,1,385.43
4292,Seclo,Syrup,NovoNordisk,100,1,88.62,Imported,High,29,0,249.46
4293,Seclo,Injection,Square,500,10,133.17,Imported,High,26,0,303.4
